2025-09-26 10:22:09,Amazon,,"[260, 970, 259, 970, 258, 972, 258, 970]",
2025-09-26 10:22:09,Amazon,,"[994, 701, 995, 702, 996, 703, 995, 702]",
2025-09-26 10:22:09,Amazon,,"[714, 760, 695, 691, 555, 119, 709, 759]",
2025-09-26 10:22:10,Amazon,,"[461, 1049, 462, 1050, 461, 1049, 459, 1047]",
2025-09-26 10:22:10,Amazon,,"[754, 605, 751, 605, 746, 615, 815, 491]",
2025-09-26 10:22:19,Amazon,,"[1064, 463, 1082, 588, 1549, 507, 1514, 376]",
2025-09-26 10:22:19,Amazon,,"[1057, 484, 1071, 614, 1549, 541, 1522, 399]",
2025-09-26 10:22:20,Amazon,,"[1096, 501, 1114, 633, 1602, 566, 1573, 426]",
2025-09-26 10:22:20,Amazon,,"[1092, 497, 1110, 630, 1604, 558, 1569, 416]",
2025-09-26 10:22:20,Amazon,,"[1078, 509, 1098, 642, 1586, 568, 1557, 425]",
2025-09-26 10:22:20,Amazon,,"[1071, 501, 1096, 631, 1580, 558, 1552, 417]",
2025-09-26 10:22:21,Amazon,,"[1057, 495, 1076, 625, 1557, 543, 1524, 406]",
2025-09-26 10:22:21,Amazon,,"[1046, 468, 1069, 596, 1544, 502, 1510, 366]",
2025-09-26 10:22:21,Amazon,,"[1048, 481, 1073, 611, 1545, 516, 1507, 381]",
2025-09-26 10:22:21,Amazon,,"[1053, 486, 1084, 614, 1542, 513, 1508, 379]",
2025-09-26 10:22:21,Adidas,,"[1523, 301, 1550, 291, 1503, 309, 1543, 294]",
2025-09-26 10:22:22,Adidas,,"[786, 846, 782, 844, 780, 843, 784, 845]",
2025-09-26 10:22:22,Amazon,,"[-475, 1229, 209, 1114, 1442, 93, 805, -88]",
2025-09-26 10:22:22,Amazon,,"[84, 1044, 84, 1044, 84, 1044, 84, 1044]",
2025-09-26 10:22:23,Amazon,,"[718, 88, 1217, 743, 805, 1533, 3830, 932]",
2025-09-26 10:22:23,Amazon,,"[557, 665, 380, 487, 741, 859, 401, 511]",
2025-09-26 10:22:23,Adidas,,"[235, 785, 82, 710, 242, 769, 229, 745]",
2025-09-26 10:22:23,Amazon,,"[1320, 1579, 1124, 631, 1071, 1199, 868, 1376]",
2025-09-26 10:22:24,Adidas,,"[402, 296, 511, 248, 351, 485, 449, 248]",
2025-09-26 10:22:24,Amazon,,"[51, 1107, 90, 1031, 101, 1048, 479, 1158]",
2025-09-26 10:22:24,Amazon,,"[226, 797, 173, 882, 245, 786, 289, 730]",
